510500,000852,000300
0.007518832414027177,0.00480707141664638,0.010019729932919219
-0.005868069483299765,-0.0040023667360191695,0.0011937949012938986
-0.016434810786064125,-0.024951563331908844,-0.012619371017896341
-0.002666905305445555,-0.0040023667360191695,-0.003074849452868733
0.016991913068736153,0.023980297130934858,0.011886358965835342
-0.02622671219482564,-0.03009778678182684,-0.021444350613633034
-0.003925422116105803,-0.0030587815082530057,-0.0054404074521521295
-0.008692001890227008,-0.019524235348647778,-0.0006411034350044531
0.0064511277148116,0.013069083593867603,-0.0041758066402657334
-0.008479558664398201,-0.011540396188161495,-0.006435990112166223
-0.008479558664398201,-0.009597528320631099,-0.006842270735763378
0.01535923349014423,0.015141237640472482,0.01890096542347308
0.0015882823421831116,0.0018034357735174922,0.0009052470712695992
-0.004110451681464067,-0.012508705723478286,0.00019663224856536488
-0.000333889819462474,0.0020278268912949926,0.002277217203440429
-0.003502630551202035,-0.0030587815082530057,-0.0037907210650196532
0.002618945189627686,0.0034785646604600373,-0.000883243990283944
0.008804373829022438,0.006613347213379583,0.005406864594259986
0.0028505274958148252,0.0028286812725006882,0.00290492946471943
0.021414094503816594,0.023980297130934858,0.014694997785106523
0.005794064141987798,0.007886319187663915,0.00019663224856536488
-0.01055883105033506,-0.011540396188161495,-0.011232660585768883
-0.01055883105033506,-0.010834420327611838,-0.00880901553707858
-0.013369415213072111,-0.021045311853592708,-0.007141349520225049
-0.016434810786064125,-0.027331790041868587,-0.008866849273447386
0.004826177925992159,0.006412597311163282,0.00505092682075059
-0.02347217606988461,-0.024951563331908844,-0.012619371017896341
0.014067402721020583,0.017964067786410354,0.006044386525072554
-0.02622671219482564,-0.027331790041868587,-0.011383608868563044
0.003086672908014787,0.004475707642257021,0.0355286964647874
0.0035599895198539233,0.0009225502785810136,0.007515402443104335
-0.00043696745287835626,0.0019409669988785794,0.012661114964997111
-0.003925422116105803,0.006090822224509296,0.005158279788457065
-0.0003290556133672684,0.004243728168596306,-0.0017647394706177266
0.00244840975757743,0.0025162082004115405,0.0014511609906193712
-0.002977669693924545,-0.004227768903136919,0.0006947242184747182
0.008575250437158566,0.013294156032925386,0.0038951059063769833
-0.002977669693924545,-0.0038206610695965537,-0.00295530138119382
0.015558657641002949,0.017413004450878233,0.011977993750639016
0.015729301908544047,0.012915553890929132,0.016939163623156617
0.001561945649466434,-0.0023003536972492356,-0.0006656769810629015
